Year;Month;Day;Hour;Az;hs;G_Bn;G_Dh;G_Gh;Ta;Tsky;N;FF;DD;RH;p
2005;1;14;11;-35.4;31.7;418;92;509;12.5;-7.2;0;0.8;217;52;1015
2005;1;14;12;-20.2;37.9;483;119;601;15.2;-6;0;0.7;239;45;1015
2005;1;14;13;-2.4;40.6;485;150;636;17.2;-5.8;0;0.4;246;38;1015
2005;1;14;14;15.3;39.1;414;174;588;18.3;-5.5;2;0.1;311;34;1015
2005;1;14;15;31.4;33.8;349;156;505;18.8;-5.5;2;0.5;299;32;1015
2005;1;14;16;44.4;25.6;252;121;373;18.6;-6.1;2;0.7;313;30;1015
2005;1;14;17;54.5;15.4;138;69;208;17.4;-5.3;2;0.8;226;33;1015
2005;1;14;18;63.1;4.1;0;17;17;15.4;-6;2;1;240;38;1015
2005;1;14;19;70;0;0;0;0;14.3;-4.4;2;1;254;48;1015
2005;1;14;20;76.1;0;0;0;0;13.2;-4.5;2;1.6;271;53;1015
2005;1;14;21;81.5;0;0;0;0;12.1;-4.6;2;2.4;203;58;1015
2005;1;14;22;87.5;0;0;0;0;11;-5.4;1;2.1;203;60;1015
2005;1;14;23;95.3;0;0;0;0;10;-5.9;1;2.3;184;64;1015
2005;1;14;24;109.1;0;0;0;0;8.9;-6.2;1;2.1;176;69;1015
2005;1;15;1;-162.5;0;0;0;0;7.5;-6.2;1;2.3;151;80;1015
2005;1;15;2;-117.2;0;0;0;0;5.9;-7.7;1;2.6;166;82;1016
2005;1;15;3;-98.5;0;0;0;0;4.3;-9.1;1;2.8;142;85;1016
2005;1;15;4;-90.1;0;0;0;0;3.5;-9.4;1;4;122;91;1016
2005;1;15;5;-83.4;0;0;0;0;2.6;-9.9;1;4.4;21;95;1016
2005;1;15;6;-77.6;0;0;0;0;2;-10.1;0;4.6;20;99;1016
2005;1;15;7;-72;0;0;0;0;1.4;-10.8;0;4.6;13;100;1016
2005;1;15;8;-65.2;0.7;0;5;5;1.4;-10.8;0;5;40;100;1016
2005;1;15;9;-57.4;12.4;124;48;172;3.8;-8.5;0;4;40;96;1016
2005;1;15;10;-47.6;22.9;298;62;360;6.3;-8.2;0;3.3;35;83;1016
2005;1;15;11;-35.5;31.8;446;75;520;8.7;-8.1;0;2.1;88;70;1016
2005;1;15;12;-20.3;38.1;541;87;628;10.8;-7.7;0;1.6;169;61;1016
2005;1;15;13;-2.4;40.8;571;98;668;12.3;-7.7;0;1.5;219;53;1016
2005;1;15;14;15.3;39.3;568;85;653;13.2;-8.6;0;1.9;206;45;1016
2005;1;15;15;31.4;34;494;83;577;13.6;-8.1;0;3.1;158;45;1016
2005;1;15;16;44.4;25.8;387;50;437;13.4;-8.8;0;4.6;132;43;1016
2005;1;15;17;54.6;15.6;151;100;251;12.3;-9.1;4;4.2;42;44;1016
2005;1;15;18;63.1;4.2;0;21;21;10.3;-5.9;3;4.9;24;52;1016
2005;1;15;19;70.1;0;0;0;0;9.3;-5.4;3;6.3;32;61;1016
2005;1;15;20;76.1;0;0;0;0;8.2;-6.9;3;6.7;12;60;1016
2005;1;15;21;82;0;0;0;0;7.2;-8.2;3;6.3;7;61;1016
2005;1;15;22;88.1;0;0;0;0;6.2;-9.2;3;6.7;352;63;1016
2005;1;15;23;95.5;0;0;0;0;5.2;-10.1;2;6.3;4;66;1016
2005;1;15;24;109.3;0;0;0;0;4.1;-9.8;2;4.9;11;76;1016
2005;1;16;1;-162.4;0;0;0;0;3.7;-10.4;2;4.2;40;76;1016
2005;1;16;2;-118.1;0;0;0;0;3.2;-10.6;2;4.6;35;80;1016
2005;1;16;3;-99.2;0;0;0;0;2.8;-10.2;2;3.7;24;88;1016
2005;1;16;4;-90.3;0;0;0;0;2.6;-10.7;1;2.1;72;88;1016
2005;1;16;5;-84;0;0;0;0;2.3;-11.3;1;1.9;186;87;1017
2005;1;16;6;-78.1;0;0;0;0;2.1;-11.8;1;2.3;172;86;1017
2005;1;16;7;-72.1;0;0;0;0;2;-11.5;1;2.8;156;91;1017
2005;1;16;8;-65.4;0.7;0;5;5;2.1;-11.2;0;2.6;172;93;1017
2005;1;16;9;-57.5;12.4;146;41;187;5.3;-8.3;0;2.3;149;87;1017
2005;1;16;10;-48.1;23;342;49;392;8.7;-8.6;0;3.5;153;68;1017
2005;1;16;11;-35.6;31.9;504;56;560;11.9;-7.8;0;2.8;97;56;1017
2005;1;16;12;-20.4;38.2;610;65;675;14.6;-7.3;0;2.8;163;46;1017
2005;1;16;13;-2.5;41;651;69;720;16.7;-6.8;0;3.1;175;40;1017
2005;1;16;14;15.2;39.5;629;67;696;18;-6.1;0;1.6;121;37;1017
2005;1;16;15;31.4;34.2;544;59;603;18.6;-5.5;0;2.1;192;37;1016
2005;1;16;16;44.4;26;398;50;448;18.4;-5.1;0;3.1;191;37;1016
2005;1;16;17;55;15.8;151;100;251;17;-4.2;4;2.3;100;42;1016
2005;1;16;18;63.2;4.4;0;18;18;14.6;-0.7;4;1.6;162;50;1016
2005;1;16;19;70.2;0;0;0;0;14.1;0.6;4;2.4;222;58;1016
2005;1;16;20;76.2;0;0;0;0;13.5;0.2;4;2.6;200;60;1015
2005;1;16;21;82.1;0;0;0;0;13;0.4;4;1.8;129;64;1015
2005;1;16;22;88.2;0;0;0;0;12.4;0.2;4;1.3;193;66;1015
2005;1;16;23;96;0;0;0;0;11.8;0.2;4;1.9;199;70;1015
2005;1;16;24;109.6;0;0;0;0;11.3;0.7;4;2.1;149;78;1015
2005;1;17;1;-162.3;0;0;0;0;10.8;-0.5;5;2.6;169;74;1014
2005;1;17;2;-119.1;0;0;0;0;10.3;-0.6;5;2.6;136;77;1014
2005;1;17;3;-99.4;0;0;0;0;9.8;-0.6;5;3.1;133;81;1014
2005;1;17;4;-90.5;0;0;0;0;9.6;-0.7;5;2.8;96;82;1014
2005;1;17;5;-84.2;0;0;0;0;9.3;-0.5;5;2.1;148;86;1014
2005;1;17;6;-78.2;0;0;0;0;9.1;0.1;5;1.6;171;92;1014
2005;1;17;7;-72.3;0;0;0;0;9;-0.8;5;1.3;202;87;1013
2005;1;17;8;-65.5;0.8;0;6;6;9.1;-0.5;5;2.3;193;88;1013
2005;1;17;9;-58;12.5;23;92;116;11;0.6;5;3.1;158;81;1013
2005;1;17;10;-48.2;23.1;125;151;277;13.4;-0.2;5;3.7;125;69;1013
2005;1;17;11;-36.1;32;197;209;406;15.7;-0.6;5;2.1;70;56;1013
2005;1;17;12;-20.5;38.4;159;297;455;17.4;1.3;7;3.1;178;55;1012
2005;1;17;13;-2.6;41.1;211;296;507;18.7;1;6;2.6;115;49;1012
2005;1;17;14;15.2;39.7;206;284;491;19.5;1.4;6;3.3;125;47;1012
2005;1;17;15;31.4;34.4;163;249;412;19.8;2.2;6;4.6;111;47;1012
2005;1;17;16;44.5;26.2;72;205;277;19.5;2.4;7;4.6;41;46;1012
2005;1;17;17;55.1;16;71;113;184;18.7;1.8;6;4.2;29;48;1012
2005;1;17;18;63.3;4.6;0;16;16;17.3;4.2;6;3.1;33;54;1012
2005;1;17;19;70.2;0;0;0;0;16.7;4.8;6;2.8;127;61;1012
2005;1;17;20;76.3;0;0;0;0;16.1;4.2;6;2.1;164;62;1012
2005;1;17;21;82.2;0;0;0;0;15.5;4.3;6;2.4;165;66;1012
2005;1;17;22;88.3;0;0;0;0;15;3.7;6;3.5;171;67;1012
2005;1;17;23;96.2;0;0;0;0;14.4;3.1;6;4.2;96;69;1012
2005;1;17;24;110.3;0;0;0;0;13.8;2.8;6;4;39;71;1012
2005;1;18;1;-162.2;0;0;0;0;13.3;3;6;3.5;95;77;1012
2005;1;18;2;-120;0;0;0;0;12.9;2.5;7;2.6;83;78;1012
2005;1;18;3;-100.1;0;0;0;0;12.4;1.7;7;2.6;143;77;1012
2005;1;18;4;-91.1;0;0;0;0;12.1;1.4;7;1.1;153;78;1012
2005;1;18;5;-84.3;0;0;0;0;11.9;0.6;7;1.2;213;76;1012
2005;1;18;6;-78.4;0;0;0;0;11.8;0.5;7;2.1;211;77;1012
2005;1;18;7;-72.4;0;0;0;0;11.6;0.2;7;1.2;175;77;1012
2005;1;18;8;-66;0.8;0;7;7;11.9;0.7;7;1.9;203;79;1012
2005;1;18;9;-58.1;12.5;62;73;135;14;2;7;1.9;164;73;1012
2005;1;18;10;-48.4;23.2;65;189;255;16;2.2;7;1.5;164;63;1012
2005;1;18;11;-36.2;32.1;92;281;373;18;2.9;7;2.8;213;58;1012
2005;1;18;12;-21;38.5;137;302;440;19.4;2.5;7;4.2;147;49;1012
2005;1;18;13;-3.1;41.3;208;300;508;20.8;2.8;6;4.2;6;47;1012
2005;1;18;14;15.2;39.9;323;234;556;22;2.4;4;3.5;36;44;1013
2005;1;18;15;31.4;34.6;341;161;502;22.6;3.1;3;4;100;44;1013
2005;1;18;16;44.5;26.4;218;171;389;22.8;3.3;4;5.3;6;44;1013
2005;1;18;17;55.2;16.2;0;63;63;21.3;9.2;8;4.4;22;50;1013
2005;1;18;18;63.4;4.8;0;12;12;19.9;7.9;8;4.6;37;54;1013
2005;1;18;19;70.3;0;0;0;0;19.2;9.3;7;4.4;11;65;1013
2005;1;18;20;76.4;0;0;0;0;18.7;8.6;7;5;30;66;1013
2005;1;18;21;82.3;0;0;0;0;17.9;8.3;6;5.3;18;70;1013
2005;1;18;22;88.5;0;0;0;0;17.2;7.6;6;5.6;54;73;1013
2005;1;18;23;96.4;0;0;0;0;16.5;6.8;5;6.3;343;75;1014
2005;1;18;24;110.5;0;0;0;0;15.8;5.6;5;6;5;74;1014
2005;1;19;1;-162.1;0;0;0;0;15.1;4.5;4;7.3;326;75;1014
2005;1;19;2;-120.5;0;0;0;0;14.3;3.9;4;5;340;78;1014
2005;1;19;3;-100.4;0;0;0;0;13.5;4;3;4;41;87;1014
2005;1;19;4;-91.3;0;0;0;0;13.1;3.1;3;3.7;93;86;1014
2005;1;19;5;-84.5;0;0;0;0;12.7;2.4;2;4.6;59;86;1014
2005;1;19;6;-78.5;0;0;0;0;12.4;2.3;2;4.2;21;90;1014
2005;1;19;7;-72.5;0;0;0;0;12.1;2;1;4.9;13;93;1015
2005;1;19;8;-66.1;0.8;0;5;5;12.3;2.1;1;4.6;36;94;1015
2005;1;19;9;-58.3;12.6;119;52;171;15;3.9;0;4.9;39;86;1015
2005;1;19;10;-48.5;23.3;275;78;353;17.9;4.1;0;5.3;37;73;1015
2005;1;19;11;-36.4;32.3;390;110;500;20.4;4.2;0;5.3;46;61;1015
2005;1;19;12;-21.1;38.7;466;136;602;22.4;4.1;0;6.3;25;52;1015
2005;1;19;13;-3.1;41.5;444;184;628;23.9;4.5;3;6.7;17;46;1015
2005;1;19;14;15.2;40.1;518;126;644;25.1;5;0;5.3;5;45;1015
2005;1;19;15;31.4;34.8;461;97;558;25.6;4.5;0;5;37;41;1015
2005;1;19;16;44.6;26.6;314;92;406;25.4;4.7;0;4.9;29;40;1015
2005;1;19;17;55.2;16.4;132;105;237;24.4;4.9;4;4.4;48;43;1015
2005;1;19;18;63.4;4.9;0;23;23;22.5;8;4;5;41;51;1015
2005;1;19;19;70.4;0;0;0;0;21.6;9.2;3;4.9;26;62;1015
2005;1;19;20;76.5;0;0;0;0;20.6;8.9;3;5.7;46;66;1015
2005;1;19;21;82.4;0;0;0;0;19.7;8;3;5.3;324;68;1015
2005;1;19;22;89;0;0;0;0;18.7;6.9;3;5;32;69;1015
2005;1;19;23;97;0;0;0;0;17.7;6.5;3;5.7;53;74;1015
2005;1;19;24;111.2;0;0;0;0;16.7;5.8;2;5.3;331;77;1015
2005;1;20;1;-162.1;0;0;0;0;15.8;5.2;2;4.9;30;81;1015
2005;1;20;2;-121.5;0;0;0;0;14.8;4.7;2;4.6;34;86;1015
2005;1;20;3;-101.1;0;0;0;0;13.8;4;2;4;24;91;1015
2005;1;20;4;-91.5;0;0;0;0;13.3;3.9;1;3.1;50;95;1015
2005;1;20;5;-85.1;0;0;0;0;12.7;3.4;1;2.6;100;98;1015
2005;1;20;6;-79.1;0;0;0;0;12.4;3.1;1;2.8;141;100;1015
2005;1;20;7;-73.1;0;0;0;0;12;2.4;1;2.3;171;99;1015
2005;1;20;8;-66.3;0.9;0;7;7;12.1;2.6;0;3.1;156;100;1015
2005;1;20;9;-58.4;12.6;118;52;170;14.7;4.6;0;4;156;94;1015
2005;1;20;10;-49;23.3;255;90;346;17.4;4.9;0;3.1;37;81;1014
2005;1;20;11;-36.5;32.4;378;118;496;19.7;5.3;0;3.3;123;71;1014
2005;1;20;12;-21.3;38.9;432;161;593;21.6;5.7;1;2.8;111;62;1014
2005;1;20;13;-3.2;41.7;362;223;586;22.8;7.2;4;3.3;151;60;1014
2005;1;20;14;15.2;40.4;333;227;560;23.6;7.3;4;4.4;102;56;1014
2005;1;20;15;31.5;35;360;154;514;23.9;6.6;2;4.6;41;53;1014
2005;1;20;16;45;26.8;247;137;384;23.7;7.2;2;5;42;54;1014
2005;1;20;17;55.3;16.6;104;109;213;22.7;7.5;4;5.7;20;56;1014
2005;1;20;18;63.5;5.1;0;22;22;21;9.9;4;5.3;328;66;1014
2005;1;20;19;70.5;0;0;0;0;20.2;9.4;4;4;27;69;1014
2005;1;20;20;77;0;0;0;0;19.4;8.9;4;2.8;57;72;1014
2005;1;20;21;82.6;0;0;0;0;18.7;8.1;4;3.1;127;72;1014
2005;1;20;22;89.2;0;0;0;0;17.8;7.5;4;2.8;114;75;1014
2005;1;20;23;97.2;0;0;0;0;16.9;6.6;4;1.9;125;76;1014
2005;1;20;24;111.5;0;0;0;0;16.1;5.9;4;1.6;141;79;1014
2005;1;21;1;-162.1;0;0;0;0;15.5;5.8;4;2.1;228;83;1014
2005;1;21;2;-122.4;0;0;0;0;15;5;4;2.8;190;82;1014
2005;1;21;3;-101.4;0;0;0;0;14.4;4.4;3;3.1;157;83;1014
2005;1;21;4;-92.1;0;0;0;0;14.1;4;3;4;113;84;1014
2005;1;21;5;-85.2;0;0;0;0;13.8;3.6;3;4.6;109;84;1014
2005;1;21;6;-79.2;0;0;0;0;13.6;3.8;3;4.6;43;88;1014
2005;1;21;7;-73.2;0;0;0;0;13.4;4.1;3;4.6;20;92;1014
2005;1;21;8;-66.4;0.9;0;4;4;13.5;4.2;3;4.9;24;92;1014
2005;1;21;9;-58.5;12.7;76;70;146;15.9;5.8;3;5.7;45;85;1014
2005;1;21;10;-49.2;23.4;189;128;317;18.6;4.9;3;6;322;68;1014
2005;1;21;11;-37;32.5;378;131;509;21.2;4;0;5.3;3;56;1014
2005;1;21;12;-21.4;39.1;468;154;622;23.5;4.7;0;6.7;5;50;1014
2005;1;21;13;-3.3;42;369;227;596;24.9;6.2;3;9.8;360;47;1014
2005;1;21;14;15.2;40.6;421;179;600;26;6.3;2;8.5;340;44;1014
2005;1;21;15;31.5;35.3;357;158;515;26.4;7.3;1;7.8;330;45;1014
2005;1;21;16;45.1;27;205;154;358;26.1;8.1;4;6;352;46;1014
2005;1;21;17;55.4;16.7;83;117;200;25;9.3;5;6.3;322;52;1014
2005;1;21;18;64;5.3;0;17;17;23.2;11.5;5;5.6;19;56;1014
2005;1;21;19;71;0;0;0;0;22.5;12.4;5;5.3;22;66;1014
2005;1;21;20;77.1;0;0;0;0;21.8;11.8;5;5.3;44;68;1014
2005;1;21;21;83.1;0;0;0;0;21.2;11.3;4;6;30;71;1013
2005;1;21;22;89.3;0;0;0;0;20.5;11.1;4;5.6;319;76;1013
2005;1;21;23;97.4;0;0;0;0;19.9;10.5;4;6.3;26;78;1013
2005;1;21;24;112.2;0;0;0;0;19.2;9.5;4;6;13;78;1013
2005;1;22;1;-162.1;0;0;0;0;18.6;9;4;6.7;307;81;1013
2005;1;22;2;-123.4;0;0;0;0;18.1;8.2;4;5.3;6;81;1013
2005;1;22;3;-102.2;0;0;0;0;17.4;7.7;4;6.7;33;85;1013
2005;1;22;4;-92.3;0;0;0;0;17.1;7.4;3;5;14;87;1013
2005;1;22;5;-85.4;0;0;0;0;16.8;6.7;3;5;35;87;1013
2005;1;22;6;-79.4;0;0;0;0;16.6;7.2;3;4.9;33;94;1013
2005;1;22;7;-73.3;0;0;0;0;16.4;6.7;3;2.3;24;94;1012
2005;1;22;8;-66.5;1;0;13;13;16.8;6.6;3;2.3;159;92;1012
2005;1;22;9;-59.1;12.8;137;46;182;19.2;7.6;3;1.6;174;82;1012
2005;1;22;10;-49.3;23.6;249;134;383;21.9;7.1;2;1.8;222;68;1012
2005;1;22;11;-37.2;32.7;67;252;319;22.8;11;7;1.6;222;66;1012
2005;1;22;12;-21.5;39.2;127;312;438;24;10.8;7;1.2;192;63;1012
2005;1;22;13;-3.3;42.2;101;327;428;24.8;11.6;7;1.2;208;60;1012
2005;1;22;14;15.1;40.8;276;278;554;25.8;9.9;5;1.2;204;56;1012
2005;1;22;15;31.5;35.5;288;220;509;26.4;9.9;4;1.2;213;54;1012
2005;1;22;16;45.2;27.2;3;159;161;25.4;14.3;8;2.1;199;57;1013
2005;1;22;17;55.5;16.9;5;113;118;24.4;13.2;8;2.3;170;59;1013
2005;1;22;18;64.1;5.5;0;15;15;23.2;13.4;8;3.5;168;63;1013
2005;1;22;19;71.1;0;0;0;0;22.2;13.2;7;4.9;79;69;1013
2005;1;22;20;77.2;0;0;0;0;21.3;11.9;7;3.7;39;70;1013
2005;1;22;21;83.2;0;0;0;0;20.4;10.6;6;4;58;71;1014
2005;1;22;22;89.5;0;0;0;0;19.4;9.7;6;3.1;39;73;1014
2005;1;22;23;98;0;0;0;0;18.5;8.8;5;3.1;176;76;1014
2005;1;22;24;112.5;0;0;0;0;17.5;8.1;5;3.1;100;82;1014
2005;1;23;1;-162.1;0;0;0;0;16.4;7.6;4;3.5;137;89;1015
2005;1;23;2;-124.3;0;0;0;0;15.3;6.2;4;2.3;112;90;1015
2005;1;23;3;-102.5;0;0;0;0;14.2;5;3;1.1;175;94;1015
2005;1;23;4;-92.5;0;0;0;0;13.7;4.6;3;1.8;274;98;1015
2005;1;23;5;-85.6;0;0;0;0;13.1;3;2;1.5;205;94;1016
2005;1;23;6;-79.5;0;0;0;0;12.7;1.6;2;1.8;217;89;1016
2005;1;23;7;-73.5;0;0;0;0;12.4;0.6;1;1.3;219;88;1016
2005;1;23;8;-67.1;1;0;6;6;12.5;-0.5;1;1;179;82;1016
2005;1;23;9;-59.2;12.9;159;43;201;15.6;0.3;0;1.5;283;68;1016
2005;1;23;10;-49.4;23.7;360;53;413;18.7;-0.6;0;1.5;209;52;1017
2005;1;23;11;-37.3;32.8;528;62;590;21.5;-0.4;0;2.1;231;43;1017
2005;1;23;12;-21.6;39.4;638;72;710;23.8;0.7;0;1.1;176;39;1017
2005;1;23;13;-3.4;42.4;684;77;761;25.6;2.3;0;1.5;209;38;1017
2005;1;23;14;15.1;41;664;76;740;26.8;3;0;1.5;235;37;1017
2005;1;23;15;31.6;35.7;579;68;647;27.4;2.9;0;1.5;221;34;1017
2005;1;23;16;45.2;27.4;433;58;491;27.3;3.3;0;1;217;34;1017
2005;1;23;17;55.6;17.1;175;114;289;26.2;3.2;4;1;280;35;1017
2005;1;23;18;64.2;5.6;0;27;27;24.2;5.7;4;0.6;273;37;1017
2005;1;23;19;71.2;0;0;0;0;22.6;6.2;3;0.3;302;45;1017
2005;1;23;20;77.4;0;0;0;0;21.1;4.8;3;0.2;317;47;1017
2005;1;23;21;83.4;0;0;0;0;19.6;4.4;3;0.3;297;54;1017
2005;1;23;22;90;0;0;0;0;18.1;3.8;3;0.1;317;59;1017
2005;1;23;23;98.2;0;0;0;0;16.4;2.7;2;0.3;300;64;1017
2005;1;23;24;113.2;0;0;0;0;14.7;1.4;2;0.4;311;69;1017
2005;1;24;1;-162.1;0;0;0;0;13.1;0.5;2;0.3;312;76;1017
2005;1;24;2;-125.3;0;0;0;0;11.3;-1.1;2;0.3;295;81;1017
2005;1;24;3;-103.2;0;0;0;0;9.5;-2.2;2;0.1;290;88;1017
2005;1;24;4;-93.2;0;0;0;0;8.5;-3.2;1;0;308;91;1017
2005;1;24;5;-86.2;0;0;0;0;7.6;-4.5;1;0.3;310;92;1017
2005;1;24;6;-80.1;0;0;0;0;6.9;-5.2;1;0.6;297;95;1017
2005;1;24;7;-74;0;0;0;0;6.2;-6.1;1;0.6;322;97;1017
2005;1;24;8;-67.2;1.1;0;6;6;6.2;-6;0;0.9;285;99;1017
2005;1;24;9;-59.3;13;163;45;207;9.1;-3.8;0;0.9;231;91;1017
2005;1;24;10;-49.6;23.8;364;58;423;12.1;-3.4;0;0.8;281;78;1017
2005;1;24;11;-37.4;33;534;67;602;14.8;-2.1;0;0.6;240;69;1017
2005;1;24;12;-22.1;39.6;646;78;724;17.2;-1.7;0;0.5;325;59;1017
2005;1;24;13;-3.5;42.6;691;81;771;18.8;-1.6;0;0.5;306;52;1017
2005;1;24;14;15.1;41.3;670;78;748;19.8;-0.4;0;0.6;311;52;1017
2005;1;24;15;32;35.9;584;70;654;20.2;-0.4;0;0.7;308;49;1017
2005;1;24;16;45.3;27.6;437;57;494;19.9;-0.3;0;1.1;255;49;1017
2005;1;24;17;56;17.3;177;113;290;18.7;0.2;4;1.2;207;53;1017
2005;1;24;18;64.3;5.8;0;27;27;16.5;3.6;4;1;200;62;1017
2005;1;24;19;71.3;0;0;0;0;15.5;3.8;4;0.9;268;70;1016
2005;1;24;20;77.5;0;0;0;0;14.5;2.7;4;1.1;273;71;1016
2005;1;24;21;83.5;0;0;0;0;13.5;1.8;4;1.5;210;74;1016
2005;1;24;22;90.2;0;0;0;0;12.5;1.3;4;1.6;220;79;1016
2005;1;24;23;98.5;0;0;0;0;11.5;0.2;4;2.3;220;80;1016
2005;1;24;24;113.6;0;0;0;0;10.5;-0.9;4;1.8;196;82;1016
2005;1;25;1;-162.1;0;0;0;0;10.2;-1.7;4;2.3;171;80;1016
2005;1;25;2;-126.2;0;0;0;0;9.8;-2.5;4;1.3;178;79;1015
2005;1;25;3;-103.5;0;0;0;0;9.4;-2.6;5;1.3;207;82;1015
2005;1;25;4;-93.4;0;0;0;0;9.2;-2.7;5;0.8;217;84;1015
2005;1;25;5;-86.3;0;0;0;0;9;-2.8;5;1.2;252;86;1015
2005;1;25;6;-80.2;0;0;0;0;8.8;-2;5;1.3;207;95;1015
2005;1;25;7;-74.2;0;0;0;0;8.7;-1.9;5;2.1;217;99;1015
2005;1;25;8;-67.4;1.2;0;7;7;8.9;-1.6;5;1.9;175;100;1015
2005;1;25;9;-59.5;13;94;91;184;12.1;0.2;5;1.5;173;87;1014
2005;1;25;10;-50.1;23.9;148;159;306;14.5;1.8;5;1.8;216;75;1014
2005;1;25;11;-37.6;33.1;186;225;411;16.7;2.8;6;1;190;66;1014
2005;1;25;12;-22.2;39.8;228;278;507;18.7;3.4;6;1.3;287;60;1014
2005;1;25;13;-3.5;42.9;420;228;648;20.6;2.8;4;0.8;178;55;1014
2005;1;25;14;15.1;41.5;352;232;584;21.7;4.5;4;1.1;236;54;1014
2005;1;25;15;32.1;36.2;257;230;488;22.1;5.6;5;0.9;208;54;1013
2005;1;25;16;45.4;27.8;281;132;413;22.1;5;3;0.9;240;54;1013
2005;1;25;17;56.1;17.5;147;112;259;21.3;4.6;4;1.5;239;55;1012
2005;1;25;18;64.4;6;0;28;28;19.4;7.8;4;1.5;219;67;1012
2005;1;25;19;71.4;0;0;0;0;19.3;9.4;4;1.8;229;75;1012
2005;1;25;20;77.6;0;0;0;0;19.2;9.6;5;1.2;194;75;1011
2005;1;25;21;84;0;0;0;0;19.2;10.3;5;1.5;196;79;1011
2005;1;25;22;90.4;0;0;0;0;19.1;11.5;5;1.3;238;86;1011
2005;1;25;23;99.1;0;0;0;0;19;12.4;5;1.2;211;91;1010
2005;1;25;24;114.3;0;0;0;0;18.9;13;6;1.5;210;95;1010
2005;1;26;1;-162.2;0;0;0;0;19.1;12.9;6;0.9;218;91;1010
2005;1;26;2;-127.2;0;0;0;0;19.2;13.5;6;1;236;93;1009
2005;1;26;3;-104.3;0;0;0;0;19.5;14.3;6;2.1;277;95;1009
2005;1;26;4;-94;0;0;0;0;19.4;14.4;7;2.3;178;95;1009
2005;1;26;5;-86.5;0;0;0;0;19.7;15;7;1.1;162;95;1008
2005;1;26;6;-80.4;0;0;0;0;19.8;15.7;7;0.9;218;98;1008
2005;1;26;7;-74.3;0;0;0;0;19.9;16;7;1.3;246;98;1007
2005;1;26;8;-67.5;1.2;0;2;2;20;16.4;8;1.3;201;98;1007
2005;1;26;9;-60;13.1;0;44;44;20.8;16.8;8;1.2;199;94;1007
2005;1;26;10;-50.3;24;0;94;94;21.7;16.9;8;1.8;186;89;1006
2005;1;26;11;-38.1;33.3;0;136;136;22.7;17.4;8;2.3;189;86;1006
2005;1;26;12;-22.3;40;0;142;142;23.3;17.9;8;2.3;154;83;1006
2005;1;26;13;-3.6;43.1;0;156;156;23.8;18.4;8;3.5;148;83;1005
2005;1;26;14;15.1;41.8;0;147;147;24.1;18.8;8;2.8;78;83;1006
2005;1;26;15;32.1;36.4;0;148;148;24.4;18.9;8;3.5;148;83;1006
2005;1;26;16;45.5;28.1;0;97;97;24.2;19.1;8;3.1;63;83;1006
2005;1;26;17;56.2;17.7;0;69;69;24;19.2;8;2.8;87;87;1007
2005;1;26;18;64.5;6.2;0;18;18;23.1;18.7;8;4;135;87;1007
2005;1;26;19;71.5;0;0;0;0;22.3;17.7;8;4.6;12;87;1007
2005;1;26;20;78.1;0;0;0;0;20.8;16.4;8;4;44;91;1008
2005;1;26;21;84.2;0;0;0;0;22.1;17.1;8;4;20;87;1008
2005;1;26;22;90.6;0;0;0;0;21.5;16.2;8;3.5;24;87;1008
2005;1;26;23;99.3;0;0;0;0;21.3;15.8;8;2.6;87;87;1008
2005;1;26;24;115;0;0;0;0;20.7;15;8;3.3;147;87;1009
2005;1;27;1;-162.2;0;0;0;0;20.1;14.3;8;3.3;91;89;1009
2005;1;27;2;-128.1;0;0;0;0;19;13.6;8;4;90;94;1009
2005;1;27;3;-105;0;0;0;0;18;12.6;7;3.7;17;97;1010
2005;1;27;4;-94.3;0;0;0;0;17.3;11.9;7;4.9;56;98;1010
2005;1;27;5;-87.1;0;0;0;0;16.7;11;7;5.6;50;98;1010
2005;1;27;6;-80.6;0;0;0;0;16.3;10.3;7;6;336;98;1011
2005;1;27;7;-74.5;0;0;0;0;15.9;9.7;7;6.7;347;98;1011
2005;1;27;8;-68.1;1.3;0;5;5;16;9.6;7;6.7;350;98;1011
2005;1;27;9;-60.2;13.2;14;95;109;17.5;10.4;7;6;345;92;1012
2005;1;27;10;-50.4;24.2;54;197;250;19.4;10;7;7.3;353;84;1012
2005;1;27;11;-38.2;33.5;82;291;373;21.2;8.9;7;6.7;346;69;1012
2005;1;27;12;-22.4;40.3;161;313;473;22.8;8.4;6;6;333;60;1013
2005;1;27;13;-4;43.4;207;317;524;24.1;9;6;7.3;359;57;1013
2005;1;27;14;15.1;42.1;204;308;511;25;8.7;6;8.1;337;52;1013
2005;1;27;15;32.2;36.7;265;240;505;25.6;8.1;4;8.1;345;49;1013
2005;1;27;16;45.6;28.3;318;117;434;25.8;7.4;0;6.7;359;48;1013
2005;1;27;17;56.3;17.9;200;71;271;25.3;8;0;6;349;51;1013
2005;1;27;18;65;6.4;40;41;81;24.1;8.6;0;8.5;329;54;1014
2005;1;27;19;72.1;0;0;0;0;22.7;8.8;0;9.8;348;62;1014
2005;1;27;20;78.3;0;0;0;0;21.5;8.1;0;7.3;348;65;1014
2005;1;27;21;84.3;0;0;0;0;20.3;7.2;0;6.7;359;68;1014
2005;1;27;22;91.1;0;0;0;0;19.1;6.2;0;5.7;10;70;1014
2005;1;27;23;99.6;0;0;0;0;17.9;5.8;0;7.3;327;76;1014
